anon_subj_idx,trial,epoch_trial,epoch_number,epoch_trial_run,cpp,B,reward_code,lambda,run_n
4,0,0.0,0.0,0.0,0.6455935316126352,0.0,0,10.0,1
4,1,1.0,0.0,1.0,0.081243249577386,2.0368278833026583,0,10.0,1
4,2,2.0,0.0,2.0,0.0809714691847649,2.538861704707944,0,10.0,1
4,3,3.0,0.0,3.0,0.0529774512266706,1.9329960049536288,0,10.0,1
4,4,4.0,0.0,4.0,0.0525541686513907,1.9057380574053344,0,10.0,1
4,5,-3.0,0.0,-3.0,0.2858865521950324,1.7577681146570456,0,10.0,1
4,6,-2.0,0.0,-2.0,0.8769060232079711,0.440527122811982,0,10.0,1
4,7,-1.0,0.0,-1.0,0.0974839994324561,4.003390572967612,0,10.0,1
4,8,0.0,1.0,0.0,0.9920342482766584,-4.510315531522373,0,10.0,1
4,9,1.0,1.0,1.0,0.2113275161578017,1.468045073416445,0,10.0,1
4,10,2.0,1.0,2.0,0.0603587823518148,2.645808742065829,0,10.0,1
4,11,3.0,1.0,3.0,0.0535604786547229,2.7212424642277178,0,10.0,1
4,12,4.0,1.0,4.0,0.4948787079136636,2.7092984908937776,0,10.0,1
4,13,5.0,1.0,5.0,0.2065185925162138,0.2444355887123982,0,10.0,1
4,14,6.0,1.0,6.0,0.3631368858336747,1.9226866771936728,0,10.0,1
4,15,-3.0,1.0,-3.0,0.0781940613614406,-0.161918974862913,0,10.0,1
4,16,-2.0,1.0,-2.0,0.2663970843229512,-0.7622120837546852,0,10.0,1
4,17,-1.0,1.0,-1.0,0.1196856317821255,0.4591479282056692,0,10.0,1
4,18,0.0,2.0,0.0,0.0644274584620113,0.5280456575297198,0,10.0,1
4,19,1.0,2.0,1.0,0.5851588203373013,0.7903694477954258,0,10.0,1
4,20,2.0,2.0,2.0,0.0894842878480947,2.5614372511912533,0,10.0,1
4,21,3.0,2.0,3.0,0.7218204795432823,1.5640327376899852,0,10.0,1
4,22,4.0,2.0,4.0,0.0773585384911687,-1.0531330346745325,0,10.0,1
4,23,5.0,2.0,5.0,0.9265024187031772,-0.4915188840354117,0,10.0,1
4,24,6.0,2.0,6.0,0.1005152637453766,3.2259879606666475,0,10.0,1
4,25,7.0,2.0,7.0,0.9764895283808308,3.824599398105805,0,10.0,1
4,26,8.0,2.0,8.0,0.9685075315945684,-3.5833483490540297,0,10.0,1
4,27,-3.0,2.0,-3.0,0.0632038888307129,1.427283451882612,0,10.0,1
4,28,-2.0,2.0,-2.0,0.1055188326912469,1.4695012067866016,0,10.0,1
4,29,-1.0,2.0,-1.0,0.061759676276774,0.6706230051186395,0,10.0,1
4,30,0.0,3.0,0.0,0.1129652688801241,-0.8492122834155043,0,10.0,1
4,31,1.0,3.0,1.0,0.126039102506736,-1.2705444333932672,0,10.0,1
4,32,2.0,3.0,2.0,0.0725346231122396,-0.4415790007413577,0,10.0,1
4,33,3.0,3.0,3.0,0.0583249752034439,0.0249179278559157,0,10.0,1
4,34,4.0,3.0,4.0,0.0533627782866526,0.2778233403248536,0,10.0,1
4,35,5.0,3.0,5.0,0.0511223068329622,0.438484953763755,0,10.0,1
4,36,6.0,3.0,6.0,0.0499535555042284,0.5528516620982252,0,10.0,1
4,37,7.0,3.0,7.0,0.9999834346912068,0.6406577273300622,0,10.0,1
4,38,8.0,3.0,8.0,0.0983813998163956,-4.571682297752688,0,10.0,1
4,39,-3.0,3.0,-3.0,0.0550233963977476,-3.329727893364995,0,10.0,1
4,40,-2.0,3.0,-2.0,0.4141136647921335,-3.1542885961711704,0,10.0,1
4,41,-1.0,3.0,-1.0,0.5832721431675505,-1.892172952044847,0,10.0,1
4,42,0.0,4.0,0.0,0.1134326903820123,-1.034674173118269,0,10.0,1
4,43,1.0,4.0,1.0,0.2019877632091222,0.1261301352133097,0,10.0,1
4,44,2.0,4.0,2.0,0.1323836890920391,1.1074220934156962,0,10.0,1
4,45,3.0,4.0,3.0,0.0732829467545348,1.952488616846928,0,10.0,1
4,46,4.0,4.0,4.0,0.0600327768967572,1.4796389529368528,0,10.0,1
4,47,5.0,4.0,5.0,0.0520381468911363,1.6745998071050012,0,10.0,1
4,48,6.0,4.0,6.0,0.1042851963471277,1.5692081263386348,0,10.0,1
4,49,7.0,4.0,7.0,0.0677718549497203,1.9716326821322976,0,10.0,1
4,50,8.0,4.0,8.0,0.0510919426552016,1.6288816344443562,0,10.0,1
4,51,9.0,4.0,9.0,0.4747774680323894,1.6296474552613882,0,10.0,1
4,52,10.0,4.0,10.0,0.3682947434784801,-0.1944974316605525,0,10.0,1
4,53,-3.0,4.0,-3.0,0.2271650450036829,2.2634442893936804,0,10.0,1
4,54,-2.0,4.0,-2.0,0.0624856173175996,0.640558563903816,0,10.0,1
4,55,-1.0,4.0,-1.0,0.3250586675070685,0.4003434186114445,0,10.0,1
4,56,0.0,5.0,0.0,0.4177373884734074,-1.7713035265506574,0,10.0,1
4,57,1.0,5.0,-3.0,0.0845411192663475,0.6047966802689344,0,10.0,1
4,58,2.0,5.0,-2.0,0.1063246753490481,-0.0755645558480488,0,10.0,1
4,59,3.0,5.0,-1.0,0.1121715879905708,-0.7498526583521068,0,10.0,1
4,0,4.0,5.0,4.0,0.1720270110471707,0.0,0,10.0,2
4,1,5.0,5.0,5.0,0.1284051657302874,-0.9337558078844724,0,10.0,2
4,2,6.0,5.0,6.0,0.0859568788813775,-1.5821638871742971,0,10.0,2
4,3,-3.0,5.0,-3.0,0.3311959314829681,-1.9432619607014592,0,10.0,2
4,4,-2.0,5.0,-2.0,0.0932515944101733,-0.2842535442500775,0,10.0,2
4,5,-1.0,5.0,-1.0,0.0661849759533869,0.4301658176141884,0,10.0,2
4,6,0.0,6.0,0.0,0.2213519408053189,-0.6662013903861141,0,10.0,2
4,7,1.0,6.0,1.0,0.0956015190773489,0.1510539265180077,0,10.0,2
4,8,2.0,6.0,2.0,0.0680292304647856,-0.5019350306755415,0,10.0,2
4,9,3.0,6.0,3.0,0.0609694576648279,-0.7674522804471231,0,10.0,2
4,10,4.0,6.0,4.0,0.0904546644604611,-0.9108986833562444,0,10.0,2
4,11,5.0,6.0,5.0,0.0713091399992545,-0.4289206423800369,0,10.0,2
4,12,6.0,6.0,6.0,0.0630563683489938,-0.0900942360711678,0,10.0,2
4,13,7.0,6.0,7.0,0.0593087276268295,0.1383313573728404,0,10.0,2
4,14,-3.0,6.0,-3.0,0.2655014477715765,0.3017784450920733,0,10.0,2
4,15,-2.0,6.0,-2.0,0.209550528819556,-0.3781221383305402,0,10.0,2
4,16,-1.0,6.0,-1.0,0.2948137386015607,-1.5862950612995812,0,10.0,2
4,17,0.0,7.0,0.0,0.0863696145308097,-0.1290744593977266,0,10.0,2
4,18,1.0,7.0,1.0,0.1250398930499199,-0.7032114794932489,0,10.0,2
4,19,2.0,7.0,2.0,0.0898839011907256,-0.0559798797412003,0,10.0,2
4,20,3.0,7.0,3.0,0.0951972614002489,-0.5535563017921998,0,10.0,2
4,21,4.0,7.0,4.0,0.0710970847833692,-0.0113528341858064,0,10.0,2
4,22,5.0,7.0,5.0,0.0626094556273056,0.3112241576024497,0,10.0,2
4,23,6.0,7.0,6.0,0.0590127265774628,0.5102972379482491,0,10.0,2
4,24,7.0,7.0,7.0,0.0572389367362084,0.6457732235725989,0,10.0,2
4,25,8.0,7.0,8.0,0.0562768962833428,0.7453972948837522,0,10.0,2
4,26,9.0,7.0,9.0,0.0774557070776999,0.8228590726622607,0,10.0,2
4,27,10.0,7.0,10.0,0.1555659623570883,0.4621331566268709,0,10.0,2
4,28,11.0,7.0,11.0,0.0867831547120936,0.8738448254977176,0,10.0,2
4,29,12.0,7.0,12.0,0.08304435791633,1.237443885597849,0,10.0,2
4,30,13.0,7.0,13.0,0.2403439467410893,1.5380219398101018,0,10.0,2
4,31,14.0,7.0,14.0,0.2042757250451481,0.3349687732171427,0,10.0,2
4,32,-3.0,7.0,-3.0,0.2633767820035974,1.4618747765662967,0,10.0,2
4,33,-2.0,7.0,-2.0,0.6132510742854287,-0.1095297055663522,0,10.0,2
4,34,-1.0,7.0,-1.0,0.0936645050998631,2.416612665401184,0,10.0,2
4,35,0.0,8.0,0.0,0.0920306085407198,-1.7286057256217342,0,10.0,2
4,36,1.0,8.0,1.0,0.835725973761792,-2.243669691720585,0,10.0,2
4,37,2.0,8.0,2.0,0.081140852933756,1.0814846890023162,0,10.0,2
4,38,3.0,8.0,3.0,0.1590372988458113,1.345249840642789,0,10.0,2
4,39,4.0,8.0,4.0,0.8532910555909456,0.4340804943385909,0,10.0,2
4,40,5.0,8.0,5.0,0.1669951506805536,3.5575099376825348,0,10.0,2
4,41,6.0,8.0,6.0,0.9437288364157156,1.53737540061287,0,10.0,2
4,42,7.0,8.0,7.0,0.1197628598171242,-1.4371046651695152,0,10.0,2
4,43,-3.0,8.0,-3.0,0.0648259074149546,-0.301423886717343,0,10.0,2
4,44,-2.0,8.0,-2.0,0.2933494970935067,-0.4924183838531767,0,10.0,2
4,45,-1.0,8.0,-1.0,0.083833570159322,0.4510974067209573,0,10.0,2
4,46,0.0,9.0,0.0,0.5934009587406138,-0.9658451727212328,0,10.0,2
4,47,1.0,9.0,1.0,0.0916628451610056,1.269902302607972,0,10.0,2
4,48,-3.0,9.0,-3.0,0.2860849913803062,1.8858725924605648,0,10.0,2
4,49,-2.0,9.0,-2.0,0.3466396377534881,-0.0392162655236636,0,10.0,2
4,50,-1.0,9.0,-1.0,0.2812900932268653,-1.4679352028436985,0,10.0,2
4,51,0.0,10.0,0.0,0.3048653372169562,-0.5217008934533274,0,10.0,2
4,52,1.0,10.0,1.0,0.0703527851289194,1.0054898242068513,0,10.0,2
4,53,2.0,10.0,2.0,0.101244480790265,1.1049452703324596,0,10.0,2
4,54,3.0,10.0,3.0,0.0906193202143888,1.596813882020533,0,10.0,2
4,55,4.0,10.0,4.0,0.0606036558624702,2.000223710242665,0,10.0,2
4,56,-3.0,10.0,-3.0,0.0739385784373085,1.8727872340991745,0,10.0,2
4,57,-2.0,10.0,-2.0,0.0591095449827242,1.5733717124011246,0,10.0,2
4,58,-1.0,10.0,-1.0,0.0830437044797766,1.646260286943179,0,10.0,2
4,59,0.0,11.0,-1.0,0.3766288674382872,-1.3087073149742956,0,10.0,2
4,0,1.0,11.0,1.0,0.0712617872018787,0.0,0,10.0,3
4,1,2.0,11.0,2.0,0.7192517119143166,0.1068926808028181,0,10.0,3
4,2,-3.0,11.0,-3.0,0.0996373944275032,-1.6235145691031738,0,10.0,3
4,3,-2.0,11.0,-2.0,0.0971329731767834,-0.7846062274662635,0,10.0,3
4,4,-1.0,11.0,-1.0,0.6482812109551823,-1.3720615813118082,0,10.0,3
4,5,0.0,12.0,0.0,0.125574463529706,-0.8654924425832062,0,10.0,3
4,6,1.0,12.0,1.0,0.5312048945487285,0.3273512179381046,0,10.0,3
4,7,2.0,12.0,2.0,0.314291402203539,2.0451789404501284,0,10.0,3
4,8,3.0,12.0,3.0,0.0790537452408747,-0.5691747906370463,0,10.0,3
4,9,4.0,12.0,4.0,0.5241396416715315,-0.0793577369110427,0,10.0,3
4,10,5.0,12.0,5.0,0.1848920309844497,-1.321041559084624,0,10.0,3
4,11,6.0,12.0,6.0,0.1859285477027972,0.3137399403060181,0,10.0,3
4,12,7.0,12.0,7.0,0.0808910205755046,1.2738055216795745,0,10.0,3
4,13,8.0,12.0,8.0,0.2332500437399656,1.6236617225224546,0,10.0,3
4,14,-3.0,12.0,-3.0,0.1760154796023224,0.4562419552413111,0,10.0,3
4,15,-2.0,12.0,-2.0,0.1004883226192963,1.5538219407086182,0,10.0,3
4,16,-1.0,12.0,-1.0,0.0681949096022003,0.9576328924223492,0,10.0,3
4,17,0.0,13.0,0.0,0.063199265688053,-1.158609483748232,0,10.0,3
4,18,1.0,13.0,1.0,0.5269941812358973,-1.2819750462845163,0,10.0,3
4,19,2.0,13.0,2.0,0.0946071818347685,0.511763437760721,0,10.0,3
4,20,3.0,13.0,3.0,0.0880120047254583,1.0754152352787818,0,10.0,3
4,21,4.0,13.0,4.0,0.0685024161555473,1.4926540739268217,0,10.0,3
4,22,5.0,13.0,5.0,0.3562431686021008,1.6642204800124962,0,10.0,3
4,23,-3.0,13.0,-3.0,0.1393071705404375,0.17449995106885,0,10.0,3
4,24,-2.0,13.0,-2.0,0.1769655747222884,1.2829350153608092,0,10.0,3
4,25,-1.0,13.0,-1.0,0.3310683001735133,2.3032833432145803,0,10.0,3
4,26,0.0,14.0,0.0,0.2256791679762333,-0.7755069717199246,0,10.0,3
4,27,1.0,14.0,1.0,0.0827197569115172,0.6964196284643442,0,10.0,3
4,28,2.0,14.0,2.0,0.0663286416670475,1.1258631310935858,0,10.0,3
4,29,3.0,14.0,3.0,0.1449094362801524,1.2872157875421395,0,10.0,3
4,30,4.0,14.0,4.0,0.2381781466303814,1.7419094505444075,0,10.0,3
4,31,5.0,14.0,5.0,0.0913855758719429,0.373466966000425,0,10.0,3
4,32,-3.0,14.0,-3.0,0.2578196921993249,-0.2481259005666541,0,10.0,3
4,33,-2.0,14.0,-2.0,0.1062219713756248,0.7281478551463905,0,10.0,3
4,34,-1.0,14.0,-1.0,0.0774396364460729,1.3809376855992728,0,10.0,3
4,35,0.0,15.0,0.0,0.0620605996962018,-1.6805184019986412,0,10.0,3
4,36,1.0,15.0,1.0,0.0595903788423562,-1.7310572184943542,0,10.0,3
4,37,2.0,15.0,2.0,0.0693424497933816,-1.7442598022932898,0,10.0,3
4,38,3.0,15.0,3.0,0.6854389951582439,-1.9151363766766945,0,10.0,3
4,39,4.0,15.0,4.0,0.1141335344479604,0.6491732473526663,0,10.0,3
4,40,5.0,15.0,5.0,0.0747027323515998,-0.4047247809711273,0,10.0,3
4,41,-3.0,15.0,-3.0,0.0920048303852819,-0.6283513614753626,0,10.0,3
4,42,-2.0,15.0,-2.0,0.0713695047099085,-0.1042610093750415,0,10.0,3
4,43,-1.0,15.0,-1.0,0.1787514145068632,0.2049870578674685,0,10.0,3
4,44,0.0,16.0,0.0,0.1738889548465892,0.3772635734415679,0,10.0,3
4,45,1.0,16.0,1.0,0.2160495418678345,1.2206405279306,0,10.0,3
4,46,2.0,16.0,2.0,0.08750901689724,-0.0567395019181797,0,10.0,3
4,47,3.0,16.0,3.0,0.0677318583889277,-0.5888476528345915,0,10.0,3
4,48,4.0,16.0,4.0,0.0621398638514648,-0.8104122535171985,0,10.0,3
4,49,5.0,16.0,5.0,0.9703402608813744,-0.9346975166753788,0,10.0,3
4,50,6.0,16.0,6.0,0.1175706137148477,2.706716120656504,0,10.0,3
4,51,7.0,16.0,7.0,0.0717979188983168,3.2946341405450985,0,10.0,3
4,52,8.0,16.0,8.0,0.0635368814252931,3.380112489088524,0,10.0,3
4,53,-3.0,16.0,-3.0,0.0880141646538651,3.187367351637256,0,10.0,3
4,54,-2.0,16.0,-2.0,0.1094688004661029,2.739830681675514,0,10.0,3
4,55,-1.0,16.0,-1.0,0.0843221501850778,2.1543495169134284,0,10.0,3
4,56,0.0,17.0,0.0,0.332160598908381,-1.7128225930691243,0,10.0,3
4,57,1.0,17.0,-3.0,0.208235474812332,-0.1852338549105608,0,10.0,3
4,58,2.0,17.0,-2.0,0.168015907996707,-1.5162979104628134,0,10.0,3
4,59,-3.0,17.0,-1.0,0.0672232223874875,-2.484778842285857,0,10.0,3
4,0,-2.0,17.0,-2.0,0.0694896422848232,0.0,0,10.0,4
4,1,-1.0,17.0,-1.0,0.902278269875068,0.1042344634272348,0,10.0,4
4,2,0.0,18.0,0.0,0.1080475821875344,2.2860541637571825,0,10.0,4
4,3,1.0,18.0,1.0,0.0647052759148011,2.93186720994514,0,10.0,4
4,4,2.0,18.0,2.0,0.0735216776774443,2.7744805252909943,0,10.0,4
4,5,3.0,18.0,3.0,0.8759040698258703,2.9921929733988177,0,10.0,4
4,6,4.0,18.0,4.0,0.1102209586804354,-1.0656682378001512,0,10.0,4
4,7,5.0,18.0,5.0,0.0680471522102514,-0.0111299126364793,0,10.0,4
4,8,6.0,18.0,6.0,0.0610841420423791,-0.2857566777289034,0,10.0,4
4,9,7.0,18.0,7.0,0.9684927184989282,-0.4333314982390207,0,10.0,4
4,10,-3.0,18.0,-3.0,0.1136050634099181,2.699966267698483,0,10.0,4
4,11,-2.0,18.0,-2.0,0.0698177507679979,3.2899322391293464,0,10.0,4
4,12,-1.0,18.0,-1.0,0.0703680261222019,3.3767749498648185,0,10.0,4
4,13,0.0,19.0,0.0,0.8248833554912149,-3.0398929898753924,0,10.0,4
4,14,1.0,19.0,1.0,0.1192231948773154,0.8688103244976417,0,10.0,4
4,15,2.0,19.0,2.0,0.3980530069002804,1.7995528911257324,0,10.0,4
4,16,3.0,19.0,3.0,0.2152729861347297,-0.3523090016229577,0,10.0,4
4,17,4.0,19.0,4.0,0.1617037893393828,1.0919921934347097,0,10.0,4
4,18,5.0,19.0,5.0,0.0990259139528485,-0.0572213741304143,0,10.0,4
4,19,6.0,19.0,6.0,0.1159987857979255,0.4750463816224374,0,10.0,4
4,20,7.0,19.0,7.0,0.2503868864375689,-0.1934764998996313,0,10.0,4
4,21,8.0,19.0,8.0,0.1335317018593745,0.8145651998367318,0,10.0,4
4,22,9.0,19.0,9.0,0.4669438058092016,1.692559283617734,0,10.0,4
4,23,10.0,19.0,10.0,0.2188897306357643,-0.3990023927826911,0,10.0,4
4,24,-3.0,19.0,-3.0,0.0853598856559506,1.2343993637574462,0,10.0,4
4,25,-2.0,19.0,-2.0,0.1546667050382463,1.7218039173969892,0,10.0,4
4,26,-1.0,19.0,-1.0,0.4553599716649143,0.6799516007750337,0,10.0,4
4,27,0.0,20.0,0.0,0.0905366986558154,0.9107691840547488,0,10.0,4
4,28,1.0,20.0,1.0,0.0656930264160629,1.4784077597262115,0,10.0,4
4,29,2.0,20.0,2.0,0.1663002837004653,1.610447201917481,0,10.0,4
4,30,3.0,20.0,3.0,0.0867607046527789,0.6360335421009595,0,10.0,4
4,31,4.0,20.0,4.0,0.0672701308653316,0.0742155738142682,0,10.0,4
4,32,5.0,20.0,5.0,0.2049972029889225,-0.2085155205536527,0,10.0,4
4,33,6.0,20.0,6.0,0.3203186892290259,0.441512700872427,0,10.0,4
4,34,7.0,20.0,7.0,0.0852149311170104,1.797409923956541,0,10.0,4
4,35,8.0,20.0,8.0,0.0624763695555957,1.2421847425889054,0,10.0,4
4,36,9.0,20.0,9.0,0.2703726014797119,1.162202489112094,0,10.0,4
4,37,10.0,20.0,10.0,0.0945372591088855,-0.0283284012242424,0,10.0,4
4,38,11.0,20.0,11.0,0.9212572688045454,-0.6875790986520566,0,10.0,4
4,39,-3.0,20.0,-3.0,0.1170319151847131,2.8844423299190947,0,10.0,4
4,40,-2.0,20.0,-2.0,0.1078556424167403,1.5813657245782662,0,10.0,4
4,41,-1.0,20.0,-1.0,0.0617907520190808,1.0364666796876176,0,10.0,4
4,42,0.0,21.0,0.0,0.814377439628322,-1.1461982049136612,0,10.0,4
4,43,1.0,21.0,1.0,0.0838878105835401,1.1874216256627828,0,10.0,4
4,44,2.0,21.0,2.0,0.0779086578550145,1.4053817909255222,0,10.0,4
4,45,3.0,21.0,3.0,0.0788953986550081,0.9913634474967858,0,10.0,4
4,46,4.0,21.0,4.0,0.191160996774111,1.3030622771507518,0,10.0,4
4,47,5.0,21.0,5.0,0.3665880149642424,1.943550654356108,0,10.0,4
4,48,-3.0,21.0,-3.0,0.0894411703852029,-0.0326209974252604,0,10.0,4
4,49,-2.0,21.0,-2.0,0.2456736306488989,-0.6598922839188591,0,10.0,4
4,50,-1.0,21.0,-1.0,0.1679336261523011,0.4283573345996554,0,10.0,4
4,51,0.0,22.0,0.0,0.0971062454196161,-1.4778502277760386,0,10.0,4
4,52,1.0,22.0,1.0,0.6983461158406478,-1.9420521512312925,0,10.0,4
4,53,2.0,22.0,2.0,0.1384105148965689,1.4585725041254176,0,10.0,4
4,54,3.0,22.0,3.0,0.1773313780610686,2.476013900514808,0,10.0,4
4,55,4.0,22.0,4.0,0.0654087689416306,1.1556958062980092,0,10.0,4
4,56,-3.0,22.0,-3.0,0.3213048391636843,1.2531713698673936,0,10.0,4
4,57,-2.0,22.0,-2.0,0.8128271874918721,2.577317814630858,0,10.0,4
4,58,-1.0,22.0,-1.0,0.2006471493797794,-1.149499774144071,0,10.0,4
4,59,0.0,23.0,-1.0,0.072741441754015,2.5111390458868987,0,10.0,4
4,0,1.0,23.0,1.0,0.0698158119089619,0.0,0,10.0,5
4,1,2.0,23.0,2.0,0.2051184913865547,0.1047237178634429,0,10.0,5
4,2,3.0,23.0,3.0,0.0851247400112155,-0.5968266127294711,0,10.0,5
4,3,4.0,23.0,4.0,0.0663278474552733,-0.0244650412908333,0,10.0,5
4,4,5.0,23.0,5.0,0.9967006082276646,0.2370065418899505,0,10.0,5
4,5,6.0,23.0,6.0,0.1160485753261419,-3.659819600530825,0,10.0,5
4,6,-3.0,23.0,-3.0,0.9853843151442092,-4.083036054246796,0,10.0,5
4,7,-2.0,23.0,-2.0,0.1152277133548226,1.4449126761989075,0,10.0,5
4,8,-1.0,23.0,-1.0,0.0643059111522005,0.4121147430094077,0,10.0,5
4,9,0.0,24.0,0.0,0.0599183502117167,-0.558368959709047,0,10.0,5
4,10,1.0,24.0,1.0,0.0696930645745406,-0.6487894656311255,0,10.0,5
4,11,2.0,24.0,2.0,0.2637037611566062,-0.3264012078486014,0,10.0,5
4,12,3.0,24.0,3.0,0.0706536357406345,-0.9407545097925368,0,10.0,5
4,13,4.0,24.0,4.0,0.1033273872697161,-0.7163322883927156,0,10.0,5
4,14,5.0,24.0,5.0,0.0731362619679568,-0.0808093439366886,0,10.0,5
4,15,-3.0,24.0,-3.0,0.0637348375483079,0.266744517001072,0,10.0,5
4,16,-2.0,24.0,-2.0,0.8472081100538714,0.4725156818060131,0,10.0,5
4,17,-1.0,24.0,-1.0,0.4157454545269484,-2.0022642054064854,0,10.0,5
4,18,0.0,25.0,0.0,0.1313947948968039,-0.7183512479930003,0,10.0,5
4,19,1.0,25.0,1.0,0.1437647128962204,0.2832151615956886,0,10.0,5
4,20,2.0,25.0,2.0,0.1147712126691051,-0.5655603748707468,0,10.0,5
4,21,3.0,25.0,3.0,0.0814443686957007,0.163269320038539,0,10.0,5
4,22,4.0,25.0,4.0,0.0756328792360903,-0.2789092805736057,0,10.0,5
4,23,5.0,25.0,5.0,0.1297570649477402,0.0927869506430315,0,10.0,5
4,24,6.0,25.0,6.0,0.0900796464457565,-0.368079179471657,0,10.0,5
4,25,7.0,25.0,7.0,0.0694955542974869,0.1459596766783043,0,10.0,5
4,26,8.0,25.0,8.0,0.0624093323482418,0.4331688775584405,0,10.0,5
4,27,9.0,25.0,9.0,0.0593492005137716,0.6099417024351739,0,10.0,5
4,28,10.0,25.0,10.0,0.2878456693868818,0.7309841680774268,0,10.0,5
4,29,-3.0,25.0,-3.0,0.0928023176882826,-0.1024329455173249,0,10.0,5
4,30,-2.0,25.0,-2.0,0.1769570247232869,-0.7455210281648543,0,10.0,5
4,31,-1.0,25.0,-1.0,0.1105613643368118,0.130467069819663,0,10.0,5
4,32,0.0,26.0,0.0,0.6823076505505887,0.5644316296474634,0,10.0,5
4,33,1.0,26.0,1.0,0.105221272901992,2.650305405462156,0,10.0,5
4,34,2.0,26.0,2.0,0.2324723454161897,3.2492938415812453,0,10.0,5
4,35,3.0,26.0,3.0,0.0728481541556123,1.7688582065838805,0,10.0,5
4,36,4.0,26.0,4.0,0.4255078680843762,1.9851895953396743,0,10.0,5
4,37,5.0,26.0,5.0,0.076854785788544,-0.0210106530314095,0,10.0,5
4,38,6.0,26.0,6.0,0.0793838167994751,-0.1970109014720187,0,10.0,5
4,39,7.0,26.0,7.0,0.1170754992747387,-0.6132087326703296,0,10.0,5
4,40,8.0,26.0,8.0,0.1341504988743277,-0.0867868638311257,0,10.0,5
4,41,-3.0,26.0,-3.0,0.0621128481539287,0.5477874751578471,0,10.0,5
4,42,-2.0,26.0,-2.0,0.1573611495896548,0.5184862962163275,0,10.0,5
4,43,-1.0,26.0,-1.0,0.1926683911427265,-0.2175376557403046,0,10.0,5
4,44,0.0,27.0,0.0,0.0724993748708651,-0.7395926225358658,0,10.0,5
4,45,1.0,27.0,1.0,0.2928409942939273,-1.0151178996117347,0,10.0,5
4,46,2.0,27.0,2.0,0.0935934531487612,0.2559002925574396,0,10.0,5
4,47,-3.0,27.0,-3.0,0.0673348414561864,0.8917144564553523,0,10.0,5
4,48,-2.0,27.0,-2.0,0.2209922169958795,1.1035555589634267,0,10.0,5
4,49,-1.0,27.0,-1.0,0.334866261667778,0.197733425545765,0,10.0,5
4,50,0.0,28.0,0.0,0.1123699925163651,1.4619314067568925,0,10.0,5
4,51,1.0,28.0,1.0,0.0704850754788559,2.1425043983220315,0,10.0,5
4,52,2.0,28.0,2.0,0.4280817936064482,2.3148816517467448,0,10.0,5
4,53,3.0,28.0,3.0,0.0944835438643056,0.2182512741543285,0,10.0,5
4,54,4.0,28.0,4.0,0.2581079500112444,-0.51032259249585,0,10.0,5
4,55,5.0,28.0,5.0,0.0797133133488697,0.6077191675720666,0,10.0,5
4,56,6.0,28.0,6.0,0.1013398606715123,0.9849918778974311,0,10.0,5
4,57,-3.0,28.0,-3.0,0.3928717799600474,1.4772325695567996,0,10.0,5
4,58,-2.0,28.0,-2.0,0.0818267280182141,-0.2055452850153692,0,10.0,5
4,59,-1.0,28.0,-1.0,0.4603086450870502,0.1794177776602497,0,10.0,5
1,0,0.0,0.0,0.0,0.0973175285956571,0.0,1,20.0,1
1,1,1.0,0.0,1.0,0.0492916774495684,0.914808661684588,1,20.0,1
1,2,2.0,0.0,2.0,0.0366390356085366,1.263654786878944,1,20.0,1
1,3,3.0,0.0,3.0,0.0635952742963757,1.0816338736658824,1,20.0,1
1,4,4.0,0.0,4.0,0.1353729225419213,0.6048192526387922,1,20.0,1
1,5,5.0,0.0,5.0,0.6189564413009211,1.1802148997335211,1,20.0,1
1,6,6.0,0.0,6.0,0.0592360262989802,3.2277281697077576,1,20.0,1
1,7,7.0,0.0,7.0,0.0421975182265036,3.808558386113571,1,20.0,1
1,8,8.0,0.0,8.0,0.4033084829281056,4.041418050142099,1,20.0,1
1,9,9.0,0.0,9.0,0.0541851162290823,1.9073673241062767,1,20.0,1
1,10,10.0,0.0,10.0,0.0369179633439855,2.475036759024038,1,20.0,1
1,11,11.0,0.0,11.0,0.0380894123728868,2.44716372873912,1,20.0,1
1,12,-3.0,0.0,-3.0,0.6120406583892226,2.2494838336822527,1,20.0,1
1,13,-2.0,0.0,-2.0,0.0641547063753632,-0.3478415121869918,1,20.0,1
1,14,-1.0,0.0,-1.0,0.1680830483493227,0.5794886764455764,1,20.0,1
1,15,0.0,1.0,0.0,0.1315248199300632,-1.6058898045985297,1,20.0,1
1,16,1.0,1.0,1.0,0.4958625417231525,-2.6009962869203407,1,20.0,1
1,17,2.0,1.0,2.0,0.222301139687971,0.1075693130765247,1,20.0,1
1,18,3.0,1.0,3.0,0.0431594977378868,-1.9722994116481392,1,20.0,1
1,19,4.0,1.0,4.0,0.3635446426877943,-1.678534228553236,1,20.0,1
1,20,5.0,1.0,5.0,0.1736092375633641,0.0951250036863719,1,20.0,1
1,21,6.0,1.0,6.0,0.3165091414325518,-1.6491596143922416,1,20.0,1
1,22,7.0,1.0,7.0,0.05558117330338,0.2790322782656824,1,20.0,1
1,23,8.0,1.0,8.0,0.0389230232121178,0.9203920889018268,1,20.0,1
1,24,9.0,1.0,9.0,0.0351829271354111,1.1121796203189485,1,20.0,1
1,25,10.0,1.0,10.0,0.0336362717088648,1.2051940248207935,1,20.0,1
1,26,11.0,1.0,11.0,0.1283135418612667,1.2609334789167697,1,20.0,1
