anon_subj_idx,acc,rt,trial,epoch_number,epoch_trial,epoch_trial_run,reward_code,lambda,opt_choice_prob,id_choice,id_solution,LR_choice,LR_solution,change_point
2,0.0,0.4592311382293701,20,14.0,4.0,4.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,1.0,0.5606961250305176,21,14.0,5.0,5.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.484489917755127,22,14.0,6.0,6.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,0.0,0.4441699981689453,23,14.0,-3.0,-3.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,1.0,0.6081750392913818,24,14.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.4936230182647704,25,14.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,0.0,0.5433931350708008,26,15.0,0.0,0.0,3,10.0,0.75,102.0,109.0,82.0,76.0,1.0
2,0.0,0.5485751628875734,27,15.0,1.0,1.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,0.0,0.4942150115966797,28,15.0,2.0,2.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,1.0,0.4382691383361816,29,15.0,3.0,3.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.4489469528198241,30,15.0,4.0,4.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.4852640628814696,31,15.0,5.0,5.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.5592901706695557,32,15.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4311490058898925,33,15.0,-2.0,-2.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.43619704246521,34,15.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.5243721008300781,35,16.0,0.0,0.0,3,10.0,0.75,109.0,102.0,76.0,82.0,1.0
2,1.0,0.6021010875701903,36,16.0,1.0,1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.5500519275665283,37,16.0,2.0,2.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.6106309890747071,38,16.0,3.0,3.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,0.0,0.4339818954467773,39,16.0,4.0,4.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.4684309959411621,40,16.0,5.0,5.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,0.0,0.4290449619293213,41,16.0,-3.0,-3.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.4897580146789551,42,16.0,-2.0,-2.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,0.0,0.4828829765319825,43,16.0,-1.0,-1.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,1.0,0.4572749137878418,44,17.0,0.0,0.0,3,10.0,0.75,109.0,109.0,76.0,76.0,1.0
2,1.0,0.4326820373535156,45,17.0,1.0,1.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.4577248096466064,46,17.0,2.0,2.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,0.0,0.6873230934143066,47,17.0,3.0,3.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,0.0,0.5081269741058348,48,17.0,4.0,4.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,1.0,0.4036149978637695,49,17.0,5.0,5.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.5670900344848633,50,17.0,6.0,6.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.5146241188049318,51,17.0,7.0,7.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.5233449935913085,52,17.0,8.0,8.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.4713380336761475,53,17.0,9.0,9.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.4989688396453857,54,17.0,10.0,10.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.4522709846496582,55,17.0,11.0,11.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.4545869827270508,56,17.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.5290229320526123,57,17.0,-2.0,-2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.5426690578460692,58,17.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.53631591796875,59,18.0,0.0,-1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,1.0
2,1.0,0.4449131488800048,0,18.0,1.0,1.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,0.0,0.4624359607696532,1,18.0,2.0,2.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.5192210674285889,2,18.0,3.0,3.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.4332997798919678,3,18.0,4.0,4.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.3992331027984619,4,18.0,5.0,5.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.5326049327850341,5,18.0,6.0,6.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,1.0,0.4559428691864013,6,18.0,7.0,7.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,0.0,0.3526439666748046,7,18.0,-3.0,-3.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,1.0,0.3978090286254882,8,18.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.5137040615081788,9,18.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,0.0,0.5333139896392823,10,19.0,0.0,0.0,3,10.0,0.75,102.0,109.0,76.0,82.0,1.0
2,0.0,0.5554270744323729,11,19.0,1.0,1.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,0.0,0.5039520263671876,12,19.0,2.0,2.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,1.0,0.4869301319122313,13,19.0,3.0,3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.6053550243377686,14,19.0,4.0,4.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.6309590339660645,15,19.0,5.0,5.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,1.0,0.5457031726837158,16,19.0,6.0,6.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.5350749492645265,17,19.0,7.0,7.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4907739162445068,18,19.0,8.0,8.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.6396129131317138,19,19.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.5680041313171386,20,19.0,-2.0,-2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.511888027191162,21,19.0,-1.0,-1.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,0.0,0.5388100147247314,22,20.0,0.0,0.0,3,10.0,0.75,109.0,102.0,76.0,82.0,1.0
2,1.0,0.5228059291839598,23,20.0,1.0,1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.5620639324188232,24,20.0,2.0,2.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.6600689888000488,25,20.0,3.0,3.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.6522319316864014,26,20.0,-3.0,-3.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.6092150211334229,27,20.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.5400509834289551,28,20.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,0.0,0.5144031047821044,29,21.0,0.0,0.0,3,10.0,0.75,102.0,109.0,76.0,82.0,1.0
2,0.0,0.5232219696044922,30,21.0,1.0,1.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,0.0,0.5868020057678223,31,21.0,2.0,2.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,0.0,0.5848140716552735,32,21.0,3.0,3.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,0.0,0.5162680149078368,33,21.0,4.0,4.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,1.0,0.5406229496002196,34,21.0,5.0,5.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.4885311126708984,35,21.0,6.0,6.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,0.0,0.558215856552124,36,21.0,7.0,7.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,0.0,0.5811378955841064,37,21.0,-3.0,-3.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,1.0,0.5705630779266356,38,21.0,-2.0,-2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.5350661277770996,39,21.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.6136190891265869,40,22.0,0.0,0.0,3,10.0,0.75,102.0,102.0,82.0,82.0,1.0
2,0.0,0.6130659580230712,41,22.0,1.0,1.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.5747690200805664,42,22.0,2.0,2.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,1.0,0.6177539825439452,43,22.0,3.0,3.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,0.0,0.4870681762695313,44,22.0,4.0,4.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,1.0,0.5764281749725341,45,22.0,5.0,5.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.6162278652191162,46,22.0,-3.0,-3.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.5403428077697753,47,22.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.5206770896911621,48,22.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,0.0,0.5374190807342529,49,23.0,0.0,0.0,3,10.0,0.75,102.0,109.0,76.0,82.0,1.0
2,0.0,0.5443689823150634,50,23.0,1.0,1.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,0.0,0.4789738655090332,51,23.0,2.0,2.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,1.0,0.5059530735015868,52,23.0,3.0,3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.5543689727783203,53,23.0,4.0,4.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,1.0,0.4948110580444336,54,23.0,5.0,5.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4726569652557372,55,23.0,6.0,6.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.5065240859985352,56,23.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.5233647823333741,57,23.0,-2.0,-2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4695188999176025,58,23.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.5265560150146484,59,24.0,0.0,-1.0,3,10.0,0.75,109.0,102.0,82.0,76.0,1.0
2,0.0,0.4866480827331543,0,24.0,1.0,1.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,0.0,0.5020918846130372,1,24.0,2.0,2.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.4842011928558349,2,24.0,3.0,3.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.4860339164733887,3,24.0,4.0,4.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,0.0,0.5229120254516602,4,24.0,5.0,5.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,1.0,0.5061240196228026,5,24.0,6.0,6.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,0.0,0.5897130966186523,6,24.0,7.0,7.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.443324089050293,7,24.0,8.0,8.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,1.0,0.5339710712432861,8,24.0,9.0,9.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.3813860416412353,9,24.0,-3.0,-3.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.3713710308074951,10,24.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.4816939830780029,11,24.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.5816760063171387,12,25.0,0.0,0.0,3,10.0,0.75,109.0,109.0,76.0,76.0,1.0
2,0.0,0.4739198684692384,13,25.0,1.0,1.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,1.0,0.5927679538726807,14,25.0,2.0,2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4291579723358154,15,25.0,3.0,3.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.4644339084625244,16,25.0,4.0,4.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,0.0,0.4972221851348877,17,25.0,5.0,5.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,0.0,0.4428589344024658,18,25.0,6.0,6.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
2,1.0,0.3878328800201415,19,25.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.418936014175415,20,25.0,-2.0,-2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4300100803375244,21,25.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.456326961517334,22,26.0,0.0,0.0,3,10.0,0.75,109.0,102.0,82.0,76.0,1.0
2,0.0,0.4339120388031005,23,26.0,1.0,1.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.5094430446624756,24,26.0,2.0,2.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.4355628490447998,25,26.0,3.0,3.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.5254409313201903,26,26.0,4.0,4.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,1.0,0.4350709915161133,27,26.0,5.0,5.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,1.0,0.4434831142425536,28,26.0,-3.0,-3.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.4461119174957275,29,26.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.4427471160888672,30,26.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,0.0,0.5214130878448486,31,27.0,0.0,0.0,3,10.0,0.75,102.0,109.0,76.0,82.0,1.0
2,0.0,0.5418980121612549,32,27.0,1.0,1.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,1.0,0.4960100650787354,33,27.0,2.0,2.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.535149097442627,34,27.0,3.0,3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4538850784301757,35,27.0,4.0,4.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4336941242218017,36,27.0,5.0,5.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4612600803375244,37,27.0,6.0,6.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4260230064392089,38,27.0,7.0,7.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4550650119781494,39,27.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.5228540897369385,40,27.0,-2.0,-2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4858999252319336,41,27.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,0.0,0.4966020584106445,42,28.0,0.0,0.0,3,10.0,0.75,109.0,102.0,76.0,82.0,1.0
2,0.0,0.4281859397888184,43,28.0,1.0,1.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
2,1.0,0.4880220890045165,44,28.0,2.0,2.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.4974839687347412,45,28.0,3.0,3.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.5726461410522461,46,28.0,4.0,4.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
2,1.0,0.650846004486084,47,28.0,-3.0,-3.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
2,0.0,0.5029561519622803,48,28.0,-2.0,-2.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.4339330196380615,49,28.0,-1.0,-1.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
2,0.0,0.5066239833831788,50,29.0,0.0,0.0,3,10.0,0.75,102.0,109.0,76.0,82.0,1.0
2,0.0,0.4420509338378905,51,29.0,1.0,1.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
2,1.0,0.4669089317321777,52,29.0,2.0,2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4042119979858398,53,29.0,3.0,3.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.44576096534729,54,29.0,4.0,4.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.42647385597229,55,29.0,5.0,5.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4166719913482665,56,29.0,6.0,6.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
2,1.0,0.4867858886718751,57,29.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.4792091846466065,58,29.0,-2.0,-2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
2,1.0,0.5246081352233888,59,29.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,82.0,82.0,1.0
3,1.0,0.5257871150970458,0,0.0,0.0,0.0,3,10.0,0.75,102.0,102.0,76.0,76.0,1.0
3,0.0,0.4078700542449952,1,0.0,1.0,1.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
3,1.0,0.4245150089263916,2,0.0,-3.0,-3.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
3,1.0,0.4416961669921875,3,0.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,1.0,0.4628651142120361,4,0.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
3,0.0,0.4213471412658691,5,1.0,0.0,0.0,3,10.0,0.75,102.0,109.0,76.0,82.0,1.0
3,0.0,0.4501841068267822,6,1.0,1.0,1.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,1.0,0.4329040050506592,7,1.0,2.0,2.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
3,0.0,0.4824090003967284,8,1.0,3.0,3.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,1.0,0.6382970809936525,9,1.0,4.0,4.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
3,0.0,0.4737908840179444,10,1.0,5.0,5.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,1.0,0.5851240158081055,11,1.0,6.0,6.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
3,1.0,0.5280637741088867,12,1.0,7.0,7.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
3,1.0,0.5024988651275635,13,1.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
3,0.0,0.4542281627655028,14,1.0,-2.0,-2.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
3,0.0,0.4540140628814697,15,1.0,-1.0,-1.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
3,1.0,0.4004740715026855,16,2.0,0.0,0.0,3,10.0,0.75,102.0,102.0,76.0,76.0,1.0
3,0.0,0.3740470409393311,17,2.0,1.0,1.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
3,1.0,0.4231719970703124,18,2.0,2.0,2.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
3,1.0,0.4620649814605713,19,2.0,3.0,3.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
3,1.0,0.4802298545837402,20,2.0,4.0,4.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,0.0,0.5692272186279297,21,2.0,5.0,5.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
3,1.0,0.630342960357666,22,2.0,-3.0,-3.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,1.0,0.4775428771972656,23,2.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,1.0,0.4555017948150634,24,2.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,1.0,0.5312709808349609,25,3.0,0.0,0.0,3,10.0,0.75,109.0,109.0,82.0,82.0,1.0
3,0.0,0.492784023284912,26,3.0,1.0,1.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
3,0.0,0.4340679645538329,27,3.0,2.0,2.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,1.0,0.4726860523223878,28,3.0,3.0,3.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
3,0.0,0.4635188579559327,29,3.0,-3.0,-3.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,0.0,0.4303569793701172,30,3.0,-2.0,-2.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,0.0,0.4168128967285156,31,3.0,-1.0,-1.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,1.0,0.5441470146179199,32,4.0,0.0,0.0,3,10.0,0.75,102.0,102.0,82.0,82.0,1.0
3,1.0,0.3753199577331543,33,4.0,1.0,1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,0.0,0.3881750106811523,34,4.0,-3.0,-3.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
3,1.0,0.4632160663604736,35,4.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
3,1.0,0.4657180309295655,36,4.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,0.0,0.4233548641204833,37,5.0,0.0,0.0,3,10.0,0.75,102.0,109.0,82.0,76.0,1.0
3,0.0,0.4339590072631836,38,5.0,1.0,1.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,1.0,0.4071240425109863,39,5.0,2.0,2.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
3,1.0,0.3995370864868164,40,5.0,3.0,3.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
3,0.0,0.7029860019683837,41,5.0,4.0,4.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
3,1.0,0.5226318836212159,42,5.0,5.0,5.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
3,0.0,0.4099419116973876,43,5.0,6.0,6.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,0.0,0.4971599578857422,44,5.0,7.0,7.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,1.0,0.4914619922637939,45,5.0,8.0,8.0,3,10.0,0.75,109.0,109.0,76.0,76.0,0.0
3,1.0,0.5254828929901124,46,5.0,9.0,9.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
3,1.0,0.4477128982543945,47,5.0,-3.0,-3.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
3,0.0,0.4404010772705078,48,5.0,-2.0,-2.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,0.0,0.4221169948577881,49,5.0,-1.0,-1.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
3,0.0,0.550365924835205,50,6.0,0.0,0.0,3,10.0,0.75,109.0,102.0,82.0,76.0,1.0
3,1.0,0.443572998046875,51,6.0,1.0,1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,0.0,0.4813859462738036,52,6.0,2.0,2.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
3,1.0,0.3634369373321533,53,6.0,3.0,3.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,0.0,0.4714689254760743,54,6.0,4.0,4.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
3,1.0,0.4912669658660888,55,6.0,5.0,5.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
3,1.0,0.6197249889373779,56,6.0,-3.0,-3.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,1.0,0.4393219947814941,57,6.0,-2.0,-2.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
3,,,58,6.0,-1.0,-1.0,3,10.0,0.75,,102.0,,76.0,0.0
3,1.0,0.5490670204162598,59,7.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,82.0,82.0,1.0
3,1.0,0.4466590881347655,0,8.0,11.0,11.0,3,10.0,0.75,102.0,102.0,76.0,76.0,0.0
3,0.0,0.5145881175994873,1,8.0,12.0,12.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
3,1.0,0.4258921146392822,2,8.0,13.0,13.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,0.0,0.4562718868255615,3,8.0,-3.0,-3.0,3,10.0,0.75,109.0,102.0,76.0,82.0,0.0
3,0.0,0.4832170009613037,4,8.0,-2.0,-2.0,3,10.0,0.75,109.0,102.0,82.0,76.0,0.0
3,1.0,0.5239620208740233,5,8.0,-1.0,-1.0,3,10.0,0.75,102.0,102.0,82.0,82.0,0.0
3,1.0,0.451556921005249,6,9.0,0.0,0.0,3,10.0,0.75,109.0,109.0,82.0,82.0,1.0
3,0.0,0.5608489513397216,7,9.0,1.0,1.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
3,0.0,0.4947450160980225,8,9.0,2.0,2.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,0.0,0.4763050079345703,9,9.0,3.0,3.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,0.0,0.403804063796997,10,9.0,-3.0,-3.0,3,10.0,0.75,102.0,109.0,82.0,76.0,0.0
3,0.0,0.4484429359436035,11,9.0,-2.0,-2.0,3,10.0,0.75,102.0,109.0,76.0,82.0,0.0
3,1.0,0.409437894821167,12,9.0,-1.0,-1.0,3,10.0,0.75,109.0,109.0,82.0,82.0,0.0
